id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
13079,tt0815178,0.594693,8000000,0,The Life Before Her Eyes,Uma Thurman|Evan Rachel Wood|Eva Amurri Martino|Gabrielle Brennan|Brett Cullen,,Vadim Perelman,Your life can change in an instant. That instant can last forever.,suspense,"As the 15th anniversary of a fatal high school shooting approaches, former pupil Diana McFee is haunted by memories of the tragedy. After losing her best friend Maureen in the attack, Diana has been profoundly affected by the incident - her seemingly perfect life shaped by the events of that day.",90,Thriller|Drama|Mystery,2929 Productions,9/8/07,33,6.2,2007,8413348.66105236,0
10071,tt0784972,0.144703,0,0,The Brothers Solomon,Will Arnett|Will Forte|Kristen Wiig|Chi McBride|Lee Majors,,Bob Odenkirk,They want to put a baby in you.,brother brother relationship|jealousy|pregnancy and birth|autoritian education|arctic,"A pair of well-meaning, but socially inept brothers try to find their perfect mates in order to provide their dying father with a grandchild.",93,Comedy,Revolution Studios|TriStar Pictures|Carsey-Werner Company,9/7/07,22,4.9,2007,0,0
12473,tt0857191,0.356032,0,9234510,The Visitor,Richard Jenkins|Haaz Sleiman|Danai Gurira|Hiam Abbass|Marian Seldes,,Tom McCarthy,Connection is everything.,michigan|flat|immigration|drum|class,A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.,104,Crime|Drama|Music,Overture Films,9/7/07,58,6.1,2007,0,9711644.04299683
13054,tt0901507,0.268379,4000000,0,Rise of the Footsoldier,Ricci Harnett|Terry Stone|Craig Fairbrass|Roland Manookian|Coralie Rose,http://www.riseofthefootsoldier.co.uk/,Julian Gilbey,Based on the Shocking True Story,hooligan|crime|drug,Rise of the Footsoldier follows the inexorable rise of Carlton Leach from one of the most feared generals of the football terraces to becoming a member of a notorious gang of criminals who rampaged their way through London and Essex in the late eighties and early nineties.,119,Action|Adventure|Crime|Drama|Thriller,Carnaby International|Hanover Films,9/7/07,32,7.3,2007,4206674.33052618,0
13243,tt0790623,0.412761,5000000,346592,Meet Bill,Aaron Eckhart|Jessica Alba|Elizabeth Banks|Timothy Olyphant|Logan Lerman,http://www.greenestreetfilms.com/f_bill.html,Bernie Goldmann|Melisa Wallack,A comedy about someone you know.,adultery|candy|mentor|high school|independent film,A mild-mannered bank executive (Aaron Eckhart) mentors a teenage con artist and tries to make a career change as a doughnut merchant.,97,Comedy|Drama|Romance,Greenestreet Films|Eclipse Catering,9/7/07,50,5.9,2007,5258342.91315773,364499.917391432
15260,tt1097239,0.172227,0,0,Joy Division,Anton Corbijn|Kevin Cummins|Richard Boon|Ian Curtis|Peter Hook,,Grant Gee,,,A chronological account of the influential late 1970s English rock band.,93,Documentary,,9/7/07,14,7.8,2007,0,0
5125,tt0804522,0.59846,27500000,24748670,Rendition,Omar Metwally|Reese Witherspoon|Jake Gyllenhaal|Moa Khouas|Zineb Oukach,http://www.renditionmovie.com,Gavin Hood,What if someone you love...just disappeared?,anti terror|terror|cia|loss of son|police brutality,"When an Egyptian terrorism suspect ""disappears"" on a flight from Africa to Washington DC, his American wife and a CIA analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the US.",120,Drama|Thriller,Anonymous Content|Level 1 Entertainment|MID Foundation,9/7/07,104,5.7,2007,28920886.0223675,26027398.7009158
26700,tt0836682,0.372832,0,0,Nocturna,Imanol Arias|Natalia RodrÃ­guez|Carlos Sobera,http://www.nocturna.com/,AdriÃ  GarcÃ­a|VÃ­ctor Maldonado,,,"In the aging orphanage the days pass very uneventfully, but the nights are something quite different; at least for Tim they are. The light reflected from the stars is the only cure for his fear of the dark. One night this fear leads him to the orphanage rooftop. Where he discovers that his favorite star has disappeared, and unfortunately itÂ´s not going to be the last one. Tim also discovers...",80,Animation,Filmax Entertainment|Filmax Animation|Animakids Productions,9/6/07,11,5.1,2007,0,0
7942,tt0425413,0.906039,10000000,33000000,Run Fatboy Run,Simon Pegg|Thandie Newton|Hank Azaria|Dylan Moran|Harish Patel,http://www.runfatboyrunmovie.com/,David Schwimmer,Love. Commitment. Responsibility. There's nothing he won't run away from.,father-son relationship|new love|fiancÃ©|training|rent,"Five years after jilting his pregnant fiancÃ©e on their wedding day, out-of-shape Dennis decides to run a marathon to win her back.",100,Comedy|Romance,Entertainment Films|Material Entertainment|Beech Hill Films,9/6/07,117,6.2,2007,10516685.8263154,34705063.226841
13354,tt1097636,0.20103,0,0,"Chill Out, Scooby-Doo!",Rene Auberjonois|Jeff Bennett|Mindy Cohn|Grey Griffin|Kim Mai Guest,,Joe Sichta,,,"The gang's vacation to Paris takes a wrong turn when Scooby and Shaggy miss their flight and end up on a skydiving expedition in the Himalayas. To make matters worse, upon arrival they must outrun the Abominable Snowmonster.",90,Action|Adventure|Animation|Family|Mystery,Hanna-Barbera Productions|Warner Bros. Animation,9/4/07,12,6.4,2007,0,0
5353,tt0455782,0.523238,0,0,The Hunting Party,Richard Gere|Terrence Howard|James Brolin|Diane Kruger|Jesse Eisenberg,http://www.thehuntingpartymovie.com/,Richard Shepard,How can they find the world's most wanted war criminal when the C.I.A. can't? [by actually looking],civil war|spy|hotel|journalist|journalism,"An emerging journalist (Jesse Eisenberg), an experienced cameraman (Terrence Howard), and a discredited reporter (Richard Gere) find their bold plan to capture Bosnia's top war criminal quickly spiraling out of control when a UN representative mistakes them for a CIA hit squad in a light-hearted thriller inspired by Scott Anderson's popular Esquire article. The Weinstein Company provides stateside",101,Action|Adventure|Thriller|Drama,Intermedia Films,9/3/07,47,6.8,2007,0,0
13195,tt0780516,0.59707,20000000,6819587,Flawless,Demi Moore|Michael Caine|Lambert Wilson|Nathaniel Parker|Shaughan Seymour,http://www.flawlessfilm.com/,Michael Radford,,london|diamond mine|juwelry heist|independent film|theft,"A female executive (Demi Moore) and a night janitor (Michael Caine) conspire to commit a daring diamond heist from their mutual employer, The London Diamond Corporation.",108,Crime|Drama|Thriller,Magnolia Pictures|Delux Productions|Zero Gravity Management|Future Films|Film Fund Luxembourg,9/1/07,80,6.6,2007,21033371.6526309,7171945.39442251
11835,tt0804461,0.470629,20000000,16974459,Death Sentence,Kevin Bacon|Garrett Hedlund|Kelly Preston|Jordan Garrett|John Goodman,,James Wan,Protect what's yours.,loss of son|repayment|revenge|murder|gang,"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",105,Action|Crime|Drama|Thriller,Twentieth Century Fox Film Corporation|Dune Entertainment|Baldwin Entertainment Group|Hyde Park Entertainment|Brass Hat Films,8/31/07,148,6.5,2007,21033371.6526309,17851505.2374672
13998,tt0757361,0.057897,10000000,0,Margot at the Wedding,Nicole Kidman|Jack Black|Jennifer Jason Leigh|John Turturro|CiarÃ¡n Hinds,,Noah Baumbach,One family. Infinite degrees of separation.,jealousy|secret|independent film|neighbor|family,"Margot and her son Claude decide to visit her sister Pauline after she announces that she is getting married to less-than-impressive Malcolm. In short order, the storm the sisters create leaves behind a mess of thrashed relationships and exposed family secrets.",91,Comedy|Drama,Scott Rudin Productions,8/31/07,39,5.9,2007,10516685.8263154,0
6973,tt0478134,0.578112,23000000,29541790,In the Valley of Elah,Tommy Lee Jones|Charlize Theron|Susan Sarandon|Frances Fisher|James Franco,http://wip.warnerbros.com/inthevalleyofelah/,Paul Haggis,Sometimes finding the truth is easier than facing it.,father-son relationship|detective|war crimes|patriotism|homicide,A career officer and his wife work with a police detective to uncover the truth behind their son's disappearance following his return from a tour of duty in Iraq.,124,History|Drama|Thriller|Crime|Mystery,Summit Entertainment|Blackfriars Bridge Films|NALA Films|Samuels Media|Warner Independent Pictures (WIP),8/31/07,115,6.2,2007,24188377.4005255,31068172.4176987
4347,tt0783233,2.066397,30000000,129266061,Atonement,Keira Knightley|James McAvoy|Romola Garai|Saoirse Ronan|Brenda Blethyn,,Joe Wright,Torn apart by betrayal. Separated by war. Bound by love.,based on novel|sister sister relationship|flirt|loss of sister|new love,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",123,Drama|Romance,Universal Pictures|Studio Canal|Relativity Media|Working Title Films,8/29/07,590,7.2,2007,31550057.4789463,135945055.154232
9750,tt0424823,0.188155,0,41098065,Balls of Fury,Dan Fogler|Christopher Walken|George Lopez|Maggie Q|James Hong,http://www.ballsoffury.com/,Ben Garant,A huge comedy with tiny balls.,german democratic republic|olympic games|talent|career|ping pong,Randy Daytona was a child ping pong prodigy who lost his chance at Olympic gold when his father is murdered by the mysterious Feng over a gambling debt. 15yrs later he's down on his luck and scraping a living doing seedy back room shows in Vegas; when the FBI turn up and ask for his help to take down Feng... who just happens to love Ping Pong.,90,Comedy|Crime,Rogue Pictures|Spyglass Entertainment|Intrepid Pictures,8/29/07,83,5,2007,0,43221543.7674491
13186,tt0804555,0.822839,4000000,0,Wrong Turn 2: Dead End,Erica Leerhsen|Henry Rollins|Texas Battle|Daniella Alonso|Steve Braun,,Joe Lynch,Evil Awaits.,west virginia|woods|reality show|cannibal,Retired military commander Colonel Dale Murphy hosts the simulated post-apocalyptic reality show where participants are challenged to survive a remote West Virginia wasteland. But the show turns into a nightmarish showdown when each realizes they are being hunted by an inbred family of cannibals determined to make them all dinner!,96,Horror|Thriller,Twentieth Century Fox Film Corporation|Summit Entertainment|Constantin Film.,8/25/07,128,5.3,2007,4206674.33052618,0
10431,tt0499556,1.13351,25000000,40452643,War,Jet Li|Jason Statham|John Lone|Devon Aoki|Luis GuzmÃ¡n,,Philip G. Atwell,Vengeance is the ultimate weapon.,fbi|revenge|fbi agent,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",103,Action|Thriller|Crime,Mosaic Media Group|Current Entertainment|Lionsgate|Fierce Entertainment|Province of British Columbia Production Services Tax Credit,8/24/07,251,5.9,2007,26291714.5657886,42542773.7275099
4349,tt0431197,1.352489,70000000,86658558,The Kingdom,Jamie Foxx|Jennifer Garner|Chris Cooper|Jason Bateman|Ali Suliman,http://www.thekingdommovie.com/,Peter Berg,How do you stop an enemy who isn't afraid to die?,assassination|assassin|terrorist|explosive|fbi,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,110,Thriller|Action|Drama,Universal Pictures|Forward Pass|Relativity Media|FilmWorks|MDBF Zweite Filmgesellschaft,8/22/07,307,6.4,2007,73616800.7842082,91136082.8647536
13649,tt0810900,0.996329,0,7000000,High School Musical 2,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,http://www.disneychannel.com/highschoolmusical2,Kenny Ortega,,musical|music|summer|teenager|summer job,"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when heâ€™s offered a job in a country club, but itâ€™s all part of Sharpayâ€™s (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the clubâ€™s Talent Show.",104,Comedy|Drama|Family|Music,Disney Channel,8/17/07,448,6,2007,0,7361680.07842082
4858,tt0427392,0.726521,80000000,15071514,The Invasion,Nicole Kidman|Daniel Craig|Jeremy Northam|Jeffrey Wright|Jackson Bond,,Oliver Hirschbiegel|James McTeigue,Do not trust anyone. Do not show emotion. Do not fall asleep.,news report|text messaging|siren|contamination,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",99,Science Fiction|Thriller,Village Roadshow Pictures|Vertigo Entertainment|Silver Pictures|Warner Bros.,8/17/07,156,5.4,2007,84133486.6105236,15850237.7664915
8363,tt0829482,1.776713,20000000,169860655,Superbad,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen,http://www.areyousuperbad.com/,Greg Mottola,Come and Get Some!,becoming an adult|high school|young people|one night,"High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",113,Comedy,Columbia Pictures|Apatow Productions,8/17/07,1325,7,2007,21033371.6526309,178637114.288716
14456,tt0492486,0.170069,0,4910682,Shrooms,Lindsey Haun|Jack Huston|Max Kasch|Maya Hazen|Alice Greczyn,,Paddy Breathnach,,mushroom|murder|forest|drug,"A group of American teens comes Ireland to visit an Irish school friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the hallucinations start taking hold, the panicked friends are attacked by ghostly creatures; never able to determine if they are experiencing gruesome reality or startling delirium.",84,Horror|Foreign,Nordisk Film|Ingenious Film Partners|Capitol Films|Potboiler Productions Ltd.|BÃ³rd ScannÃ¡n na hÃ‰ireann,8/16/07,48,4.6,2007,0,5164409.97869424
